Time(hh:mm:ss),Temperature(C),1,2,3,4,5,6,7,8,9,10,11,12,,,,
,,734.182,715.173,711.936,1120.746,997.737,1004.483,1190.656,1232.178,1529.078,1436.244,1408.083,1166.468,,,,
,,738.447,715.735,725.841,1125.219,922.409,985.423,1141.156,1428.944,1509.342,1467.525,1400.216,1569.479,,,,
,,1117.527,873.54,1028.493,1223.847,1189.024,1247.509,1269.3,1643.956,1511.821,1518.587,1693.193,1467.76,,,,
,,1079.938,989.623,1018.422,1318.394,1218.868,1272.951,1298.57,1444.567,1518.849,1552.607,1138.252,1540.992,,,,
,,1100.88,974.162,1013.832,1342.414,1145.06,1310.621,1349.708,1710.172,1457.349,1570.426,1584.258,1193.374,,,,
,,1234.961,1241.165,1241.754,1302.258,1260.727,1276.821,1285.74,1580.99,1646.839,1584.717,1462.884,1424.772,,,,
,,173.054,192.553,171.93,171.272,174.294,187.547,188.023,197.603,203.307,57.531,54.691,56.95,,,,
,,,,,,,,,,,,,,,,,
1:53:00,37,739.032,724.681,726.759,1024.968,1100.604,1082.523,1206.701,1404.154,1431.169,167.684,180.433,214.759,,,,
,,720.772,717.338,717.086,1128.275,1007.329,1003.768,1200.578,1238.491,1544.068,1438.654,1399.698,1157.311,,,,
,,743.032,713.374,722.53,1128.328,929.237,987.425,1137.755,1431.568,1495.438,1477.639,1452.386,1566.575,,,,
,,1106.628,869.392,1033.037,1243.904,1191.897,1236.051,1264.346,1625.161,1508.78,1516.678,1707.879,1456.205,,,,
,,1080.258,999.269,1028.727,1302.535,1222.894,1261.6,1299.67,1436.272,1513.856,1549.302,1130.054,1544.473,,,,
,,1117.107,988.278,1022.755,1346.108,1145.178,1306.369,1344.122,1703.344,1459.023,1567.333,1575.007,1200.811,,,,
,,1217.498,1235.331,1249.658,1315.798,1254.497,1264.56,1281.109,1573.552,1644.731,1595.872,1459.913,1406.103,,,,
,,169.515,191.756,173.454,170.874,168.74,186.984,188.339,199.795,201.403,56,56.802,55.318,,,,
,,,,,,,,,,,,,,,,,
1:54:00,37,741.234,724.98,730.648,1026.548,1098.247,1087.589,1211.124,1397.285,1430.995,167.494,177.744,211.186,,,,
,,731.759,721.079,718.21,1117.188,999.146,1004.086,1205.073,1233.097,1555.657,1438.752,1398.364,1158.614,,,,
,,743.698,716.158,724.215,1126.706,927.506,984.591,1121.144,1424.459,1507.204,1457.046,1444.561,1562.749,,,,
,,1097.074,867.353,1036.389,1227.956,1186.561,1225.714,1253.049,1666.061,1518.65,1523.873,1712.697,1460.862,,,,
,,1086.58,1001.774,1033.124,1305.779,1217.538,1283.646,1294.097,1442.344,1529.722,1527.517,1130.902,1538.127,,,,
,,1113.316,989.39,1027.815,1364.714,1161,1284.491,1318.936,1679.374,1450.844,1581.826,1576.285,1196.185,,,,
,,1211.949,1233.722,1218.911,1296.102,1258.417,1262.839,1295.645,1585.955,1628.547,1580.497,1457.179,1395.19,,,,
,,170.628,191.052,175.386,171.611,169.294,187.912,191.571,199.585,205.34,56.666,54.587,54.74,,,,
,,,,,,,,,,,,,,,,,
1:55:00,37,738.285,719.912,725.503,1021.383,1094.112,1084.199,1208.31,1393.968,1415.308,166.137,176.955,211.988,,,,
,,724.346,721.773,729.526,1121.96,1000.01,1006.563,1186.701,1226.87,1527.218,1417.375,1386.516,1153.039,,,,
,,729.489,718.162,714.953,1126.01,929.43,984.806,1138.743,1418.221,1491.98,1454.564,1402.078,1550.168,,,,
,,1093.14,864.399,1035.032,1237.55,1184.245,1235.99,1257.735,1614.714,1483.322,1482.263,1676.67,1465.531,,,,
,,1069.752,996.5,1015.782,1290.169,1211.945,1266.967,1286.15,1428.776,1504.793,1547.458,1104.869,1522.431,,,,
,,1102.965,961.944,1022.659,1323.283,1129.856,1298.933,1339.329,1689.442,1451.626,1585.936,1574.23,1169.775,,,,
,,1202.544,1224.325,1220.05,1301.89,1246.281,1254.863,1271.774,1558.773,1622.387,1553.366,1457.375,1407.109,,,,
,,169.289,191.537,171.491,170.755,171.131,187.038,189.711,199.385,199.772,56.122,54.947,56.152,,,,
,,,,,,,,,,,,,,,,,
1:56:00,37,753.298,734.419,746.715,1042.204,1109.775,1104.344,1211.994,1412.937,1440.689,172.167,177.992,213.022,,,,
,,749.894,735.858,735.148,1146.324,1010.91,1022.682,1198.459,1238.696,1551.374,1440.532,1424.213,1177.068,,,,
,,745.808,728.624,743.265,1134.306,965.223,999.091,1156.551,1440.675,1513.461,1479.435,1424.045,1572.501,,,,
,,1131.508,881.597,1043.957,1252.143,1208.464,1237.566,1270.522,1644.7,1511.957,1505.289,1711.537,1486.649,,,,
,,1093.084,1012.959,1036.292,1305.902,1234.783,1286.935,1300.921,1447.641,1533.354,1555.651,1126.369,1559.787,,,,
,,1113.105,1000.321,1032.854,1341.466,1153.614,1313.113,1353.745,1712.633,1472.365,1576.181,1591.081,1186.523,,,,
,,1229.97,1226.329,1256.975,1318.337,1269.249,1280.932,1281.637,1588.918,1649.808,1580.49,1472.967,1416.891,,,,
,,171.137,194.461,175.105,176.381,173.684,192.605,192.829,200.964,203.138,57.307,53.421,55.706,,,,
,,,,,,,,,,,,,,,,,
1:57:00,37,755.44,729.343,743.683,1035.152,1123.197,1110.945,1217.281,1408.272,1444.85,168.753,177.259,211.966,,,,
,,746.703,735.734,745.601,1147.734,1001.313,1020.865,1216.655,1254.027,1560.296,1455.38,1399.891,1160.962,,,,
,,743.642,733.574,723.631,1139.44,951.183,1006.42,1121.561,1443.475,1519.637,1474.888,1452.612,1574.885,,,,
,,1111.784,890.999,1063.587,1228.771,1199.219,1243.923,1258.68,1657.571,1527.243,1512.925,1719.093,1482.928,,,,
,,1090.902,1020.697,1042.079,1311.364,1212.419,1275.652,1297.912,1439.235,1533.827,1549.586,1126.668,1569.423,,,,
,,1123.183,981.937,1037.93,1363.276,1167.511,1293.039,1342.151,1693.648,1443.92,1599.046,1608.686,1176.418,,,,
,,1233.647,1238.086,1246.603,1299.475,1236.983,1272.332,1276.07,1599.255,1634.014,1570.858,1437.794,1412.558,,,,
,,169.384,192.111,176.077,173.221,173.499,188.971,190.894,201.893,205.342,56.933,56.295,55.947,,,,
,,,,,,,,,,,,,,,,,
1:58:00,37,756.427,734.813,744.39,1038.625,1118.329,1108.611,1215.868,1405.011,1445.799,167.02,178.045,210.437,,,,
,,752.513,738.005,746.266,1140.966,1005.187,1017.63,1195.717,1245.683,1565.03,1448.835,1419.422,1170.001,,,,
,,741.941,725.913,755.959,1137.569,961.099,1006.534,1142.934,1437.315,1479.159,1475.948,1442.849,1564.963,,,,
,,1115.077,875.875,1056.619,1235.467,1203.437,1242.806,1251.006,1657.326,1506.458,1535.196,1713.654,1466.861,,,,
,,1084.912,1009.849,1042.926,1308.127,1214.318,1280.013,1292.144,1438.136,1517.529,1538.274,1130.428,1542.211,,,,
,,1118.594,994.444,1047.796,1356.166,1176.75,1321.117,1341.034,1677.327,1447.841,1575.575,1580.64,1196.533,,,,
,,1230.185,1240.947,1231.597,1295.773,1237.106,1265.898,1295.061,1584.361,1640.379,1592.036,1464.219,1408.469,,,,
,,171.58,193.064,175.027,174.041,173.742,187.852,190.441,201.062,202.724,56.313,56.019,55.807,,,,
,,,,,,,,,,,,,,,,,
1:59:00,37,755.965,740.243,744.015,1038.968,1114.346,1102.742,1215.883,1388.779,1439.986,168.966,178.866,208.596,,,,
,,747.491,736.331,745.001,1142.971,1000.456,1010.742,1195.547,1242.083,1543.925,1438.899,1396.337,1151.225,,,,
,,744.448,727.785,743.711,1139.424,951.99,1010.626,1119.099,1431.987,1519.101,1471.499,1443.256,1566.531,,,,
,,1104.482,883.133,1053.753,1226.686,1186.313,1229.182,1251.983,1648.201,1510.241,1509.699,1713.953,1450.174,,,,
,,1086.261,1035.133,1038.907,1303.342,1206.47,1283.955,1280.42,1426.496,1522.328,1533.224,1111.529,1547.74,,,,
,,1135.394,981.463,1028.394,1334.855,1154.609,1292.381,1322.422,1671.553,1453.334,1582.331,1599.76,1171.11,,,,
,,1226.038,1229,1245.919,1287.458,1230.326,1259.92,1294.311,1582.536,1604.479,1565.469,1461.363,1393.549,,,,
,,167.282,189.826,175.833,170.17,171.171,185.956,186.133,203.252,203.178,55.788,54.457,57.405,,,,
,,,,,,,,,,,,,,,,,
2:00:00,37,762.383,748.779,751.039,1037.962,1114.48,1105.956,1205.806,1404.883,1429.271,166.008,178.639,211.657,,,,
,,751.058,737.866,741.996,1135.735,1008.659,1031.916,1194.932,1232.554,1533.807,1440.498,1408.707,1154.309,,,,
,,762.185,734.87,749.464,1141.176,954.958,1004.309,1138.109,1427.508,1493.254,1464.652,1440.055,1564.25,,,,
,,1119.379,889.46,1054.575,1226.976,1181.77,1250.724,1262.466,1624.59,1484.994,1532.87,1722.264,1468.389,,,,
,,1087.427,1012.752,1038.34,1312.522,1210.71,1262.921,1289.931,1417.979,1511.376,1532.161,1118.974,1528.567,,,,
,,1107.807,1002.477,1042.31,1337.317,1156.298,1286.444,1307.412,1703.831,1447.703,1559.291,1564.235,1185.642,,,,
,,1220.151,1215.688,1233.201,1280.841,1255.854,1266.952,1289.186,1562.523,1622.657,1576.11,1450.279,1392.428,,,,
,,171.516,194.217,177.605,171.429,168.898,188.056,192.471,198.748,200.243,57.97,55.877,55.336,,,,
,,,,,,,,,,,,,,,,,
~End,,,,,,,,,,,,,,,,,
Group:,No Pepstatin,1,,,,,,,,,,,,,,,
Sample,Wells,Sample#,Values,MeanValue,,,,,,,,,,,,,
T1 124 A,A1,1,0.084,0.084,,,,,,,,,,,,,
,B1,,0.083,,,,,,,,,,,,,,
,C1,,0.084,,,,,,,,,,,,,,
T1 124 B,A4,2,0.122,0.131,,,,,,,,,,,,,
,B4,,0.136,,,,,,,,,,,,,,
,C4,,0.136,,,,,,,,,,,,,,
T1 124 C,A7,3,0.14,0.135,,,,,,,,,,,,,
,B7,,0.138,,,,,,,,,,,,,,
,C7,,0.128,,,,,,,,,,,,,,
T1 140 A,A3,4,0.083,0.083,,,,,,,,,,,,,
,B3,,0.083,,,,,,,,,,,,,,
,C3,,0.083,,,,,,,,,,,,,,
T1 140 B,A6,5,0.132,0.125,,,,,,,,,,,,,
,B6,,0.122,,,,,,,,,,,,,,
,C6,,0.12,,,,,,,,,,,,,,
T1 140 C,A9,6,0.163,0.174,,,,,,,,,,,,,
,B9,,0.182,,,,,,,,,,,,,,
,C9,,0.177,,,,,,,,,,,,,,
T1 156 A,A2,7,0.082,0.082,,,,,,,,,,,,,
,B2,,0.082,,,,,,,,,,,,,,
,C2,,0.081,,,,,,,,,,,,,,
T1 156 B,A5,8,0.133,0.122,,,,,,,,,,,,,
,B5,,0.12,,,,,,,,,,,,,,
,C5,,0.113,,,,,,,,,,,,,,
T1 156 C,A8,9,0.165,0.161,,,,,,,,,,,,,
,B8,,0.146,,,,,,,,,,,,,,
,C8,,0.171,,,,,,,,,,,,,,
T2 124 A,D1,10,0.13,0.129,,,,,,,,,,,,,
,E1,,0.127,,,,,,,,,,,,,,
,F1,,0.131,,,,,,,,,,,,,,
T2 124 B,D4,11,0.125,0.134,,,,,,,,,,,,,
,E4,,0.137,,,,,,,,,,,,,,
,F4,,0.14,,,,,,,,,,,,,,
T2 124 C,D7,12,0.097,0.1,,,,,,,,,,,,,
,E7,,0.1,,,,,,,,,,,,,,
,F7,,0.104,,,,,,,,,,,,,,
T2 140 A,D3,13,0.125,0.123,,,,,,,,,,,,,
,E3,,0.122,,,,,,,,,,,,,,
,F3,,0.122,,,,,,,,,,,,,,
T2 140 B,D6,14,0.142,0.146,,,,,,,,,,,,,
,E6,,0.146,,,,,,,,,,,,,,
,F6,,0.149,,,,,,,,,,,,,,
T2 140 C,D9,15,0.143,0.141,,,,,,,,,,,,,
,E9,,0.144,,,,,,,,,,,,,,
,F9,,0.136,,,,,,,,,,,,,,
T2 156 A,D2,16,0.103,0.113,,,,,,,,,,,,,
,E2,,0.12,,,,,,,,,,,,,,
,F2,,0.117,,,,,,,,,,,,,,
T2 156 B,D5,17,0.136,0.135,,,,,,,,,,,,,
,E5,,0.139,,,,,,,,,,,,,,
,F5,,0.13,,,,,,,,,,,,,,
T2 156 C,D8,18,0.165,0.158,,,,,,,,,,,,,
,E8,,0.139,,,,,,,,,,,,,,
,F8,,0.17,,,,,,,,,,,,,,
T3 124 A ,B10,19,0.168,0.174,,,,,,,,,,,,,
,C10,,0.173,,,,,,,,,,,,,,
,D10,,0.18,,,,,,,,,,,,,,
T3 124 B,E10,20,0.154,0.155,,,,,,,,,,,,,
,F10,,0.158,,,,,,,,,,,,,,
,G10,,0.154,,,,,,,,,,,,,,
T3 124 C,G1,21,0.073,0.074,,,,,,,,,,,,,
,G2,,0.075,,,,,,,,,,,,,,
,G3,,0.074,,,,,,,,,,,,,,
T3 140 A ,B12,22,0.124,0.155,,,,,,,,,,,,,
,C12,,0.176,,,,,,,,,,,,,,
,D12,,0.164,,,,,,,,,,,,,,
T3 140 B,E12,23,0.133,0.115,,,,,,,,,,,,,
,F12,,0.095,,,,,,,,,,,,,,
,G12,,0.116,,,,,,,,,,,,,,
T3 140 C,G7,24,0.065,0.083,,,,,,,,,,,,,
,G8,,0.09,,,,,,,,,,,,,,
,G9,,0.093,,,,,,,,,,,,,,
T3 156 A ,B11,25,0.167,0.182,,,,,,,,,,,,,
,C11,,0.17,,,,,,,,,,,,,,
,D11,,0.208,,,,,,,,,,,,,,
T3 156 B,E11,26,0.106,0.137,,,,,,,,,,,,,
,F11,,0.162,,,,,,,,,,,,,,
,G11,,0.143,,,,,,,,,,,,,,
T3 156 C,G4,27,0.082,0.08,,,,,,,,,,,,,
,G5,,0.078,,,,,,,,,,,,,,
,G6,,0.081,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
~End,,,,,,,,,,,,,,,,,
Group:,With Pepstatin,1,,,,,,,,,,,,,,,
Sample,Wells,Sample#,Values,MeanValue,,,,,,,,,,,,,
T3 124 C,H1,1,0.001,0.003,,,,,,,,,,,,,
,H2,,0.005,,,,,,,,,,,,,,
,H3,,0.001,,,,,,,,,,,,,,
T3 140 C,H7,2,0.003,0.003,,,,,,,,,,,,,
,H8,,0.003,,,,,,,,,,,,,,
,H9,,0.003,,,,,,,,,,,,,,
T3 156 C,H4,3,0.001,0.001,,,,,,,,,,,,,
,H5,,0.001,,,,,,,,,,,,,,
,H6,,0.001,,,,,,,,,,,,,,
Sample,Wells,Sample#,Values,MeanValue,,,,,,,,,,,,,
Blank,A10,1,-0.002,-0.002,,,,,,,,,,,,,
,A11,,-0.001,,,,,,,,,,,,,,
,A12,,-0.001,,,,,,,,,,,,,,
